file,is_smelly,n_nodes,n_edges,avg_in_deg,avg_out_deg,avg_tot_deg,gini_in_deg,gini_out_deg,gini_tot_deg,hhi_in_deg,hhi_out_deg,hhi_tot_deg,maxdeg_share,top3deg_share,max_over_median_deg,centr_in_deg,centr_out_deg,centr_tot_deg,centr_betweenness,thr_mu_plus_sigma_deg,num_hubs_arcade,ratio_hubs_arcade,largest_scc_ratio
opennlp-hl-23-24-25_144_0197_2090_6326e1b5.pt,1.0,15.0,40.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.49,0.47333333333333333,0.34500000000000003,0.13499999999999998,0.17249999999999993,0.09749999999999998,0.175,0.425,4.666666651111111,0.5612244897959181,0.8673469387755103,0.35714285714285704,0.07378335949764521,8.960392135662785,2.0,0.13333333333333333,0.2
commons-lang-hl-23-24-25_265_0534_8295_82640281.pt,0.0,5.0,10.0,2.0,2.0,4.0,0.4,0.31999999999999995,0.08000000000000007,0.30000000000000004,0.28,0.20500000000000002,0.25,0.65,1.249999996875,0.625,0.625,0.20833333333333334,0.08333333333333333,4.632455532033676,1.0,0.2,0.4
commons-lang-hl-23-24-25_1643_0053_7119_b5b90799.pt,0.0,10.0,29.0,2.9,2.9,5.8,0.41034482758620694,0.38965517241379305,0.2,0.16052318668252083,0.16527942925089179,0.11296076099881094,0.15517241379310345,0.4482758620689655,1.6363636333884297,0.5061728395061729,0.7530864197530864,0.2222222222222222,0.09567901234567901,7.88806130178211,3.0,0.3,0.3
antlr4-hl-23-24-25_276_0290_9081_5fad9756.pt,1.0,26.0,146.0,5.615384615384615,5.615384615384615,11.23076923076923,0.4731296101159115,0.398840885142255,0.30663856691253955,0.06821167198348657,0.0669919309438919,0.050267404766372675,0.08904109589041095,0.23972602739726026,2.5999999974,0.39039999999999997,0.8064,0.32,0.20616444444444448,17.452985582790504,5.0,0.19230769230769232,0.4230769230769231
commons-lang-hl-23-24-25_158_0764_7444_5019cdbd.pt,0.0,7.0,17.0,2.4285714285714284,2.4285714285714284,4.857142857142857,0.35294117647058826,0.3865546218487395,0.18487394957983191,0.2110726643598616,0.22491349480968859,0.15916955017301038,0.20588235294117646,0.5588235294117647,1.3999999972000001,0.49999999999999994,0.6944444444444445,0.25000000000000006,0.036111111111111115,6.498446470439436,1.0,0.14285714285714285,0.2857142857142857
antlr4-hl-23-24-25_512_0195_9398_cb850120.pt,1.0,22.0,124.0,5.636363636363637,5.636363636363637,11.272727272727273,0.39736070381231675,0.4633431085043988,0.2983870967741936,0.06919875130072842,0.08363683662851197,0.05784989594172737,0.08870967741935484,0.24193548387096775,1.9130434765973534,0.36734693877551017,0.7664399092970522,0.28095238095238095,0.10338651333549295,17.15939802638621,5.0,0.22727272727272727,0.45454545454545453
db-jdo-hl-23-24-25_10387_0031_1915_a7bd0893.pt,1.0,21.0,67.0,3.1904761904761907,3.1904761904761907,6.380952380952381,0.44491826581378824,0.46481876332622596,0.3091684434968017,0.08977500556916909,0.12363555357540654,0.06738694586767653,0.14925373134328357,0.3283582089552239,3.9999999920000002,0.515,0.8825,0.3763157894736843,0.04006578947368421,10.4922167036475,2.0,0.09523809523809523,0.14285714285714285
opennlp-hl-23-24-25_1524_0357_2071_eb488815.pt,0.0,4.0,10.0,2.5,2.5,5.0,0.1499999999999999,0.10000000000000009,0.07499999999999996,0.28,0.26,0.255,0.3,0.8,1.1999999976,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.3333333333333333,5.707106781186548,1.0,0.25,1.0
antlr4-hl-23-24-25_1826_0382_9395_ec1b5f3e.pt,1.0,43.0,295.0,6.8604651162790695,6.8604651162790695,13.720930232558139,0.4528182893180922,0.4376823019314151,0.3283405597162002,0.044504452743464526,0.04737719046251077,0.03363975869003159,0.08813559322033898,0.19661016949152543,4.727272722975206,0.5884353741496597,0.8565759637188208,0.4779326364692219,0.30010219664069004,22.8894445586974,4.0,0.09302325581395349,0.6744186046511628
opennlp-hl-23-24-25_1478_0423_2060_ed99d024.pt,1.0,24.0,98.0,4.083333333333333,4.083333333333333,8.166666666666666,0.41496598639455784,0.5025510204081632,0.3150510204081633,0.07621824239900042,0.09850062473969179,0.059089962515618495,0.12755102040816327,0.30612244897959184,4.166666659722222,0.6313799621928166,0.8582230623818525,0.3992094861660079,0.04365011170304176,13.447659839251621,3.0,0.125,0.125
commons-lang-hl-23-24-25_1622_0813_7128_be210cfa.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.12952005259697572,0.1545036160420776,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
antlr4-hl-23-24-25_70_0126_9326_3c06d0ac.pt,1.0,47.0,372.0,7.914893617021277,7.914893617021277,15.829787234042554,0.5082361015785861,0.4692290093800046,0.38086250285975753,0.04140652098508498,0.04371892704358885,0.03292649439241531,0.08198924731182795,0.1922043010752688,5.545454540413223,0.49054820415879025,0.8459357277882797,0.5128019323671495,0.24467515835584508,27.543244032421782,6.0,0.1276595744680851,0.5531914893617021
commons-lang-hl-23-24-25_1610_0389_7118_a8246365.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.1295200525969757,0.15450361604207757,0.10552268244575935,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.7685950413223139,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
antlr4-hl-23-24-25_7009_0222_9292_832b2024.pt,0.0,16.0,53.0,3.3125,3.3125,6.625,0.5695754716981132,0.33372641509433965,0.4056603773584906,0.1854752580989676,0.11854752580989675,0.1269134923460306,0.27358490566037735,0.5377358490566038,7.249999981875,0.8311111111111111,0.8311111111111112,0.8523809523809524,0.7834920634920636,13.350650526157303,2.0,0.125,0.9375
opennlp-hl-23-24-25_12_0398_2070_dab19af8.pt,1.0,18.0,79.0,4.388888888888889,4.388888888888889,8.777777777777779,0.3959212376933896,0.4451476793248945,0.2714486638537271,0.08828713347219996,0.10078513058804679,0.06913956096779363,0.12658227848101267,0.3037974683544304,2.3529411737024217,0.4740484429065743,0.7854671280276816,0.3713235294117647,0.07115051903114188,13.118227774361024,2.0,0.1111111111111111,0.2777777777777778
commons-lang-hl-23-24-25_158_0835_7457_2e876a87.pt,1.0,7.0,17.0,2.4285714285714284,2.4285714285714284,4.857142857142857,0.35294117647058826,0.3865546218487395,0.18487394957983191,0.2110726643598616,0.22491349480968859,0.15916955017301038,0.20588235294117646,0.5588235294117647,1.3999999972000001,0.49999999999999994,0.6944444444444445,0.25,0.036111111111111115,6.498446470439436,1.0,0.14285714285714285,0.2857142857142857
opennlp-hl-23-24-25_750_0373_2018_175501f7.pt,0.0,15.0,40.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.49,0.47333333333333333,0.34500000000000003,0.135,0.17249999999999993,0.09749999999999998,0.175,0.425,4.666666651111111,0.5612244897959183,0.8673469387755104,0.35714285714285704,0.07378335949764521,8.960392135662786,2.0,0.13333333333333333,0.2
commons-lang-hl-23-24-25_1689_0515_7501_7182f720.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.1295200525969757,0.15450361604207763,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
opennlp-hl-23-24-25_3358_0456_2078_5deae241.pt,0.0,11.0,25.0,2.272727272727273,2.272727272727273,4.545454545454546,0.43636363636363634,0.4509090909090909,0.2981818181818181,0.152,0.20959999999999998,0.11840000000000002,0.2,0.48,2.49999999375,0.41000000000000014,0.85,0.33333333333333326,0.06833333333333333,7.045041288157732,1.0,0.09090909090909091,0.18181818181818182
commons-lang-hl-23-24-25_158_0873_7248_2c7dbba0.pt,0.0,7.0,17.0,2.4285714285714284,2.4285714285714284,4.857142857142857,0.35294117647058826,0.3865546218487395,0.18487394957983191,0.2110726643598616,0.22491349480968859,0.1591695501730104,0.20588235294117646,0.5588235294117647,1.3999999972000001,0.49999999999999994,0.6944444444444445,0.2500000000000001,0.036111111111111115,6.498446470439436,1.0,0.14285714285714285,0.2857142857142857
antlr4-hl-23-24-25_1826_0087_9352_b486ce73.pt,0.0,43.0,295.0,6.8604651162790695,6.8604651162790695,13.720930232558139,0.4528182893180922,0.4376823019314151,0.3283405597162002,0.04450445274346451,0.047377190462510765,0.03363975869003159,0.08813559322033898,0.19661016949152543,4.727272722975206,0.5884353741496599,0.8565759637188209,0.4779326364692219,0.30010219664069004,22.8894445586974,4.0,0.09302325581395349,0.6744186046511628
commons-lang-hl-23-24-25_202_0471_7898_abfee794.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946747,0.18343195266272191,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.09821428571428571,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
commons-lang-hl-23-24-25_1643_0391_7118_a8246365.pt,0.0,10.0,29.0,2.9,2.9,5.8,0.41034482758620694,0.38965517241379305,0.2,0.16052318668252083,0.16527942925089179,0.11296076099881094,0.15517241379310345,0.4482758620689655,1.6363636333884297,0.5061728395061729,0.7530864197530864,0.2222222222222222,0.09567901234567901,7.88806130178211,3.0,0.3,0.3
commons-lang-hl-23-24-25_265_0632_7579_d234fced.pt,0.0,5.0,12.0,2.4,2.4,4.8,0.2333333333333334,0.3,0.0833333333333334,0.23611111111111113,0.2638888888888889,0.2048611111111111,0.25,0.6666666666666666,1.1999999976,0.5,0.5,0.25,0.22916666666666669,5.548331477354788,1.0,0.2,0.8
commons-lang-hl-23-24-25_864_0457_7409_74789683.pt,0.0,4.0,5.0,1.25,1.25,2.5,0.44999999999999996,0.44999999999999996,0.10000000000000009,0.44000000000000006,0.44000000000000006,0.26,0.3,0.8,1.1999999952,0.7777777777777778,0.7777777777777778,0.16666666666666669,0.0,3.0,0.0,0.0,0.25
commons-lang-hl-23-24-25_1754_0646_8114_689f5632.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.12952005259697566,0.1545036160420776,0.10552268244575935,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.30000000000000004,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
antlr4-hl-23-24-25_1826_0159_9196_dc0ae0e1.pt,1.0,43.0,295.0,6.8604651162790695,6.8604651162790695,13.720930232558139,0.4528182893180922,0.4376823019314151,0.3283405597162002,0.04450445274346452,0.047377190462510765,0.03363975869003159,0.08813559322033898,0.19661016949152543,4.727272722975206,0.5884353741496599,0.8565759637188208,0.477932636469222,0.3001021966406901,22.8894445586974,4.0,0.09302325581395349,0.6744186046511628
commons-lang-hl-23-24-25_202_0696_7237_c0a506c8.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946744,0.1834319526627219,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.0982142857142857,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
commons-lang-hl-23-24-25_1739_0377_7513_d7e927de.pt,0.0,11.0,37.0,3.3636363636363638,3.3636363636363638,6.7272727272727275,0.42260442260442255,0.3685503685503686,0.18181818181818182,0.14536157779401024,0.14097881665449236,0.10153396639883128,0.14864864864864866,0.3918918918918919,1.833333330277778,0.62,0.73,0.2611111111111111,0.062499999999999986,9.027111025577003,2.0,0.18181818181818182,0.2727272727272727
commons-lang-hl-23-24-25_1754_0587_8176_4cf71663.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.12952005259697566,0.1545036160420776,0.10552268244575935,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.30000000000000004,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
commons-lang-hl-23-24-25_863_0829_7952_b7be19dc.pt,0.0,5.0,12.0,2.4,2.4,4.8,0.2333333333333334,0.3,0.1833333333333334,0.2361111111111111,0.26388888888888884,0.22569444444444448,0.3333333333333333,0.7083333333333334,1.999999995,0.5,0.5,0.6666666666666666,0.6666666666666666,6.520465053408525,1.0,0.2,1.0
opennlp-hl-23-24-25_144_0440_2096_6d89c823.pt,1.0,15.0,40.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.49,0.47333333333333333,0.34500000000000003,0.13499999999999998,0.17249999999999993,0.09749999999999998,0.175,0.425,4.666666651111111,0.5612244897959181,0.8673469387755103,0.35714285714285704,0.07378335949764521,8.960392135662785,2.0,0.13333333333333333,0.2
antlr4-hl-23-24-25_7009_0234_9327_d0ddb32c.pt,0.0,16.0,53.0,3.3125,3.3125,6.625,0.5695754716981132,0.33372641509433965,0.4056603773584906,0.1854752580989676,0.11854752580989675,0.1269134923460306,0.27358490566037735,0.5377358490566038,7.249999981875,0.8311111111111111,0.8311111111111112,0.8523809523809524,0.7834920634920636,13.350650526157303,2.0,0.125,0.9375
opennlp-hl-23-24-25_1469_0311_2012_7d91ff2e.pt,1.0,24.0,98.0,4.083333333333333,4.083333333333333,8.166666666666666,0.41496598639455784,0.5025510204081632,0.3150510204081633,0.07621824239900042,0.09850062473969179,0.059089962515618495,0.12755102040816327,0.30612244897959184,4.166666659722222,0.6313799621928166,0.8582230623818525,0.3992094861660078,0.04365011170304176,13.44765983925162,3.0,0.125,0.125
antlr4-hl-23-24-25_1826_0358_9216_2406774a.pt,1.0,43.0,295.0,6.8604651162790695,6.8604651162790695,13.720930232558139,0.4528182893180922,0.4376823019314151,0.3283405597162002,0.04450445274346452,0.047377190462510765,0.03363975869003159,0.08813559322033898,0.19661016949152543,4.727272722975206,0.5884353741496599,0.8565759637188208,0.477932636469222,0.3001021966406901,22.8894445586974,4.0,0.09302325581395349,0.6744186046511628
opennlp-hl-23-24-25_3349_0384_1985_8c789590.pt,1.0,40.0,224.0,5.6,5.6,11.2,0.6622767857142857,0.40535714285714286,0.39854910714285713,0.08737244897959183,0.05345184948979591,0.04801100127551021,0.13392857142857142,0.27901785714285715,8.571428559183673,0.6416831032215647,0.8783694937541093,0.6585695006747639,0.43626077026886734,21.945231500530827,6.0,0.15,0.55
antlr4-hl-23-24-25_6961_0324_9232_aa40c19d.pt,1.0,16.0,53.0,3.3125,3.3125,6.625,0.5695754716981132,0.33372641509433965,0.4056603773584906,0.1854752580989676,0.11854752580989676,0.1269134923460306,0.27358490566037735,0.5377358490566038,7.249999981875,0.8311111111111111,0.8311111111111112,0.8523809523809524,0.7834920634920636,13.350650526157303,2.0,0.125,0.9375
commons-lang-hl-23-24-25_202_0081_7143_3197d4f9.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946747,0.18343195266272191,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.0982142857142857,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
commons-lang-hl-23-24-25_1739_0949_7897_5e07d873.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.4444444444444444,0.34188034188034183,0.1923076923076922,0.1893491124260355,0.1656804733727811,0.1242603550295858,0.17307692307692307,0.4807692307692308,1.7999999964,0.578125,0.71875,0.25892857142857145,0.07254464285714285,7.7653937577775904,3.0,0.3333333333333333,0.3333333333333333
opennlp-hl-23-24-25_4699_0450_2050_a43bf6d2.pt,1.0,21.0,94.0,4.476190476190476,4.476190476190476,8.952380952380953,0.42249240121580545,0.48328267477203646,0.28368794326241137,0.07831598008148481,0.09529198732458126,0.060208239022181975,0.10638297872340426,0.28191489361702127,2.4999999968749997,0.44749999999999995,0.8149999999999998,0.3052631578947369,0.13269078947368418,13.555446085178886,3.0,0.14285714285714285,0.3333333333333333
antlr4-hl-23-24-25_512_0237_9093_823ac47f.pt,1.0,21.0,121.0,5.761904761904762,5.761904761904762,11.523809523809524,0.388823297914207,0.444706808343172,0.27823691460055094,0.07123830339457687,0.08353254559114816,0.058909910525237356,0.08677685950413223,0.24380165289256198,1.6153846141420118,0.37999999999999995,0.7474999999999999,0.261842105263158,0.10205592105263157,17.135184430610103,5.0,0.23809523809523808,0.47619047619047616
commons-lang-hl-23-24-25_158_0545_7913_46e4d460.pt,0.0,7.0,17.0,2.4285714285714284,2.4285714285714284,4.857142857142857,0.35294117647058826,0.3865546218487395,0.18487394957983191,0.2110726643598616,0.22491349480968859,0.15916955017301038,0.20588235294117646,0.5588235294117647,1.3999999972000001,0.49999999999999994,0.6944444444444445,0.25000000000000006,0.036111111111111115,6.498446470439436,1.0,0.14285714285714285,0.2857142857142857
